semrel_scores	mikolov_scores	luong_pearson_c	luong_pearson_p	luong_spearman_c	luong_spearman_p	ws_pearson_c	ws_pearson_p	ws_spearman_c	ws_spearman_p	
0.06030150753768844	0.5788180091609876	0.5080969378166721	6.241936146435934e-19	0.545018331768006	4.651859508935029e-22	0.5281176288533523	7.157130962091763e-22	0.5475344319722508	1.0794956262725682e-23	
0.05741127348643006	0.670736409201902	0.47686633142818013	2.8744168966382756e-34	0.4865971026046936	8.270834006717096e-36	0.5958229760464726	1.955965598916647e-34	0.615247752181675	3.299012541839143e-37	
0.05542095699576015	0.7061161755352978	0.4610093845531149	6.324695858323295e-59	0.46970103410378233	2.154197776034258e-61	0.6134538134574954	7.149842859125141e-38	0.6300779630789322	1.8777792891719957e-40	
0.055253363870598336	0.7108751941998964	0.47463815923557084	2.1528266369238002e-74	0.4868480835014359	9.886341155324283e-79	0.6183851409175197	1.273091494901587e-38	0.6341115310404527	4.203771839813082e-41		
